Gender,Year_02,Kinder_Age,Disability,NCCD-Funded,01.SES,02.SES,NumSibling,SiblingOrder,NumAbvYear9,NumAbvDiploma,NumProf,Burt-01-SOY,Burt-01-EOY,Clay-01-SOY,Clay-01-EOY,TextLevel-01-SOY,TextLevel-01-MOY,TextLevel-01-EOY,TextLevel-02-SOY,TextLevel-02-MOY,TextLevel-02-EOY,WritingVocab-01-SOY,HRSIW-01-SOY,Counting-01,Counting-02,Place Value-01,Place Value-02,Addition and Subtraction-01,Addition and Subtraction-02,Multiplication and Division-01,Multiplication and Division-02,Year3_Writing_At_Risk,Predicted_Average_Rating
1,2020,5.5,Disability_Non-disable,0,109,109,2,1,1,1,1,33,47,1,-1,25,28,29,31,30,30,32,43,2,2,1,2,2,2,1,2,False,0.0
1,2020,5.6,Disability_SocialEmotional,1,110,110,4,2,2,2,1,15,27,8,15,8,12,17,19,23,29,23,31,2,2,1,2,2,3,2,0,False,0.0
0,2017,5.2,Disability_Non-disable,0,94,94,1,1,1,1,0,27,37,13,3,13,18,22,17,27,28,22,33,2,3,1,2,2,4,1,2,True,1.0
0,2021,5.2,Disability_SocialEmotional,0,95,93,1,1,0,0,0,44,83,0,2,14,17,23,22,28,31,22,46,3,3,1,2,2,5,1,2,False,0.0
0,2020,5.1,Disability_Non-disable,0,117,117,2,1,2,2,2,24,43,13,15,10,18,23,25,27,29,11,42,1,4,1,3,1,2,1,2,False,0.0
1,2020,5.5,Disability_Non-disable,0,94,94,3,3,2,2,1,25,44,-1,0,11,14,31,27,26,29,32,35,2,3,1,1,0,3,0,2,False,0.0
1,2017,5.5,Disability_Non-disable,0,97,97,4,1,2,2,0,22,30,1,-1,10,16,20,16,24,22,16,33,0,2,0,2,0,1,1,2,True,1.0
1,2017,5.7,Disability_Non-disable,0,120,120,2,2,2,1,1,39,48,0,0,19,24,25,26,27,32,63,32,3,4,1,2,2,2,2,2,False,0.0
1,2017,5.0,Disability_Cognitive,0,89,89,4,1,1,1,1,0,13,1,10,-1,4,5,7,12,13,2,7,2,2,1,1,0,2,0,0,True,1.0
0,2016,5.3,Disability_Cognitive,0,114,114,1,1,0,0,0,0,14,0,1,1,8,9,6,8,13,1,2,0,0,0,1,0,0,0,1,True,1.0
1,2016,4.8,Disability_Non-disable,0,101,101,3,2,2,2,1,39,51,1,3,24,25,28,31,26,29,19,33,2,3,2,2,2,2,0,2,False,0.0
0,2018,5.0,Disability_Non-disable,0,116,116,2,1,2,1,2,28,39,1,2,6,23,26,31,32,30,13,35,0,3,1,2,1,3,1,2,True,1.0
1,2018,5.3,Disability_Non-disable,0,88,88,5,3,1,1,0,10,28,0,1,12,13,22,21,23,31,19,24,2,3,2,2,2,2,2,2,False,0.0
0,2021,5.1,Disability_Non-disable,0,113,105,2,1,1,1,1,25,40,0,0,12,14,22,22,26,25,35,38,2,4,2,2,3,3,2,2,False,0.0
1,2016,4.8,Disability_Non-disable,0,120,120,3,3,2,2,2,27,38,-1,0,14,19,24,28,29,30,30,40,3,3,1,2,2,2,2,2,False,0.0
1,2016,5.0,Disability_Non-disable,0,95,95,3,2,2,0,0,23,52,11,14,7,13,26,27,25,26,32,35,1,3,0,1,0,2,0,0,False,0.0
0,2020,5.4,Disability_Non-disable,0,94,94,2,1,1,0,1,23,33,0,13,11,14,24,24,24,23,13,36,2,1,1,1,1,1,0,1,True,1.0
0,2018,5.3,Disability_Cognitive,0,94,94,2,1,2,2,2,10,48,0,0,6,8,16,18,18,23,11,19,1,4,1,2,1,5,0,2,False,0.0
1,2018,4.8,Disability_Non-disable,0,93,93,2,1,2,2,0,10,30,2,13,5,16,18,14,21,28,11,14,2,2,1,1,1,3,1,2,False,0.0
0,2018,5.6,Disability_Non-disable,0,120,120,3,1,2,2,2,31,53,1,0,15,22,24,26,26,26,36,33,2,3,2,2,1,2,1,1,False,0.0
0,2021,4.7,Disability_Cognitive,0,104,98,3,2,2,2,2,23,46,0,-1,9,13,27,30,31,29,15,40,1,3,1,2,1,2,0,2,False,0.0
0,2021,5.2,Disability_Non-disable,0,95,93,2,2,0,0,0,38,65,0,3,15,17,25,26,29,30,28,46,3,5,0,2,1,3,1,2,False,0.0
1,2018,5.1,Disability_Non-disable,0,105,105,2,1,1,0,0,12,28,6,13,5,13,19,20,22,27,11,15,2,2,1,1,1,0,2,2,True,1.0
0,2018,5.3,Disability_Non-disable,0,98,98,4,4,2,2,0,14,19,-1,-3,8,11,18,16,20,26,32,20,1,3,1,2,2,4,2,2,False,0.0
0,2016,5.2,Disability_Non-disable,0,114,114,2,1,0,0,0,28,41,12,17,12,16,22,27,28,29,19,37,1,3,1,2,1,2,2,2,True,0.0
0,2020,5.0,Disability_Cognitive,0,115,115,2,1,2,2,2,2,26,3,9,3,10,19,18,22,23,3,13,2,4,0,2,1,2,1,2,True,1.0
1,2018,5.6,Disability_Non-disable,0,114,114,2,1,2,0,1,41,60,0,0,24,29,31,33,29,32,84,35,2,3,2,2,2,4,2,2,False,0.0
0,2018,5.5,Disability_Physical,0,103,99,3,2,2,1,1,14,22,11,12,11,10,19,13,23,25,11,33,2,4,1,2,1,4,1,2,True,1.0
1,2020,5.1,Disability_Non-disable,0,108,108,3,2,1,1,1,20,27,9,13,7,13,20,20,22,27,18,21,1,3,1,2,2,2,0,2,False,0.0
1,2018,5.6,Disability_Cognitive,1,102,102,3,3,2,2,2,19,27,9,13,15,13,17,19,21,21,31,30,2,4,1,2,2,4,2,1,False,0.0
0,2018,5.4,Disability_Non-disable,0,95,95,3,1,2,0,0,19,29,0,-1,10,11,24,21,23,25,24,32,3,4,1,2,1,4,1,2,False,0.0
1,2020,4.7,Disability_Non-disable,0,95,95,3,3,0,0,0,2,29,1,13,1,5,16,22,23,28,3,4,0,3,1,1,0,2,1,2,False,0.0
1,2018,5.6,Disability_Non-disable,0,95,95,3,3,2,2,1,13,28,0,0,8,16,19,21,26,28,22,28,1,2,1,1,0,0,1,2,False,0.0
0,2016,4.8,Disability_Non-disable,0,114,114,2,1,2,2,2,25,31,0,3,14,11,26,21,29,31,39,28,1,5,1,2,1,2,2,2,False,0.0
0,2020,5.2,Disability_Non-disable,0,116,116,2,2,2,2,1,19,27,5,13,10,12,15,18,20,30,25,31,0,4,2,2,1,4,1,2,False,0.0
0,2020,5.6,Disability_Non-disable,0,104,104,2,1,2,1,2,31,46,-4,-1,18,20,25,24,27,30,14,46,2,4,2,2,2,4,2,3,False,0.0
0,2017,5.1,Disability_Non-disable,0,101,101,2,1,2,2,1,1,30,2,16,3,10,16,17,21,29,0,11,2,3,1,1,1,1,0,0,False,0.0
1,2018,4.9,Disability_Non-disable,0,103,103,2,2,2,1,2,6,25,2,13,7,10,17,16,19,20,18,24,1,1,1,1,1,1,2,2,False,0.0
0,2016,5.4,Disability_Non-disable,0,120,120,1,1,2,2,2,40,55,-1,0,20,22,24,22,28,30,40,31,4,5,2,4,5,4,2,2,False,0.0
0,2020,4.6,Disability_Cognitive,1,95,95,2,1,2,0,0,9,28,0,1,7,10,18,17,18,22,7,30,2,3,1,1,1,2,1,1,True,1.0
0,2020,5.5,Disability_Non-disable,0,95,95,2,1,0,0,0,30,57,-1,0,15,15,23,20,31,30,23,40,2,4,1,1,1,2,1,2,False,0.0
1,2021,5.3,Disability_SocialEmotional,1,113,105,1,1,1,1,1,25,32,-1,1,19,18,23,22,28,27,34,41,3,4,1,2,1,4,2,2,False,0.0
0,2018,5.8,Disability_Non-disable,0,114,114,3,1,2,2,2,43,55,1,-1,26,29,29,30,31,32,29,36,4,4,1,2,2,4,2,2,False,0.0
1,2020,5.1,Disability_Non-disable,0,101,101,1,1,1,1,1,19,28,0,1,12,18,20,18,24,31,13,30,2,2,1,1,2,3,0,1,True,1.0
0,2018,5.1,Disability_Non-disable,0,120,120,2,1,2,1,0,32,47,-1,-1,17,20,26,25,28,27,25,36,3,3,1,2,2,2,2,1,False,0.0
0,2020,5.0,Disability_Non-disable,0,95,95,1,1,1,0,0,42,65,0,2,18,24,31,29,30,30,30,43,2,4,1,3,1,2,1,2,False,0.0
0,2016,5.3,Disability_Non-disable,0,99,95,2,1,2,2,2,47,79,0,-2,25,26,28,29,32,29,40,38,3,4,2,1,1,4,0,2,False,0.0
1,2020,5.9,Disability_Non-disable,0,114,114,4,2,1,1,0,15,33,0,0,14,17,26,27,27,30,22,31,1,3,1,2,1,2,0,1,False,0.0
0,2020,5.5,Disability_Non-disable,0,105,105,1,1,2,1,0,32,44,1,0,17,20,27,25,27,29,23,44,1,3,1,2,2,2,2,1,False,0.0
0,2018,4.9,Disability_Cognitive,0,95,95,4,4,1,0,0,14,28,0,11,8,10,20,21,19,27,3,5,2,2,0,2,0,1,1,1,False,0.0
0,2017,5.0,Disability_Non-disable,0,102,102,2,2,2,2,2,7,29,6,13,3,16,21,18,24,27,7,27,1,3,1,2,1,1,0,1,True,1.0
1,2020,5.4,Disability_Non-disable,0,105,105,4,3,2,2,1,19,50,1,-1,10,17,26,25,27,29,18,33,2,1,1,2,4,3,2,1,False,0.0
1,2018,4.9,Disability_Cognitive,0,97,97,1,1,0,0,0,4,20,3,11,2,5,17,14,12,18,5,-2,0,1,0,1,0,2,0,0,True,1.0
1,2017,5.3,Disability_Non-disable,0,88,88,4,2,2,0,1,12,29,3,12,7,11,22,17,23,27,19,34,2,3,1,1,2,3,2,2,True,1.0
1,2021,4.9,Disability_Cognitive,0,98,98,3,3,2,1,2,14,28,9,12,3,4,17,12,20,25,17,29,0,5,1,3,0,3,1,3,True,1.0
0,2018,5.3,Disability_Non-disable,0,95,95,3,3,0,0,0,17,46,-1,1,12,23,27,20,24,26,19,36,2,3,1,2,2,2,2,2,False,0.0
1,2020,5.3,Disability_Non-disable,0,103,103,2,2,2,1,0,16,26,0,14,11,9,19,19,24,29,31,35,2,2,1,2,0,2,2,2,False,0.0
1,2016,5.0,Disability_Non-disable,0,101,101,3,2,1,0,0,51,65,2,0,28,27,32,29,30,30,50,35,2,4,1,2,2,1,2,2,False,0.0
1,2018,4.9,Disability_Non-disable,0,114,114,1,1,0,0,0,25,43,0,3,11,19,23,30,30,30,17,25,2,3,1,1,1,1,1,1,False,0.0
0,2017,5.6,Disability_Non-disable,0,95,95,2,2,2,2,0,24,29,0,-1,11,18,23,22,22,26,18,30,2,3,1,3,1,3,0,2,False,0.0
0,2017,5.4,Disability_Non-disable,0,104,104,4,1,2,2,2,26,32,0,0,13,13,20,19,21,27,22,30,1,5,1,2,1,3,1,1,False,0.0
0,2021,5.4,Disability_Cognitive,0,120,109,2,1,2,2,2,22,33,-1,0,7,11,20,17,19,29,8,27,2,3,1,2,0,1,2,2,True,0.0
0,2018,5.4,Disability_Non-disable,0,94,94,2,2,0,0,0,21,30,9,17,12,11,17,19,20,27,11,26,2,2,1,2,2,4,1,2,False,0.0
0,2018,5.6,Disability_Non-disable,0,95,95,2,2,2,1,0,26,44,-1,1,12,17,21,27,24,29,27,34,4,4,1,2,2,3,1,2,False,0.0
1,2016,5.2,Disability_Non-disable,0,97,97,2,1,0,0,0,25,33,-1,3,11,18,23,31,29,31,23,32,2,3,1,2,1,2,2,2,False,0.0
1,2018,5.4,Disability_Non-disable,0,95,95,1,1,1,0,0,22,51,0,-2,11,17,21,29,31,29,23,37,3,3,1,2,1,4,1,3,False,0.0
1,2016,5.7,Disability_Non-disable,0,101,101,2,1,2,1,0,25,55,0,1,13,19,27,28,28,28,17,34,0,3,1,2,1,2,0,2,False,0.0
1,2020,4.7,Disability_Non-disable,0,101,101,4,2,2,1,0,27,32,0,-4,14,21,24,24,27,32,22,35,2,3,2,2,2,3,2,2,False,0.0
1,2020,5.1,Disability_Non-disable,0,115,115,3,3,2,1,0,13,36,12,16,3,13,22,25,28,29,14,17,1,3,1,2,2,2,1,2,False,0.0
0,2021,5.7,Disability_Non-disable,0,104,98,3,2,2,1,1,23,31,-1,-1,13,13,25,26,26,28,26,33,2,2,1,2,0,2,1,2,False,0.0
0,2020,5.4,Disability_Cognitive,0,91,91,2,2,1,1,0,18,34,0,15,9,14,22,23,23,30,25,45,2,3,1,1,1,1,1,2,True,0.0
0,2020,5.2,Disability_Cognitive,1,114,114,3,1,2,2,0,5,28,1,14,7,10,12,11,18,21,6,12,1,1,1,2,1,1,0,2,False,0.0
0,2018,4.7,Disability_Cognitive,0,97,97,1,1,2,2,0,8,27,3,14,10,7,17,14,16,19,11,12,1,2,1,1,0,1,0,2,True,1.0
0,2021,5.0,Disability_Non-disable,0,113,105,2,2,2,2,2,21,35,0,0,14,14,20,20,23,28,34,33,1,3,1,2,1,2,0,2,False,0.0
1,2017,5.1,Disability_Cognitive,0,116,116,2,1,1,1,1,22,37,10,-2,8,19,19,25,28,31,12,27,2,2,1,1,0,1,0,1,True,1.0
1,2017,5.8,Disability_SocialEmotional,0,116,116,1,1,0,0,0,22,41,2,0,11,14,19,22,23,29,16,33,1,2,1,2,2,2,2,2,True,1.0
1,2020,5.0,Disability_Non-disable,0,78,78,3,2,2,1,0,7,30,9,17,2,12,19,21,24,26,8,20,1,3,0,2,0,2,2,2,True,1.0
1,2020,5.5,Disability_Cognitive,0,95,95,3,2,2,0,0,15,34,6,13,5,10,17,17,19,23,28,35,1,2,1,1,1,1,1,2,False,1.0
0,2020,5.4,Disability_Cognitive,0,102,102,6,3,2,1,1,19,27,4,16,13,16,13,15,20,23,12,27,3,3,1,1,1,1,1,2,False,0.0
1,2016,5.3,Disability_SocialEmotional,0,97,97,2,1,0,0,0,28,34,1,-2,14,17,22,22,23,26,17,31,2,2,1,1,1,3,2,2,False,0.0
0,2018,5.2,Disability_SocialEmotional,0,88,88,2,2,2,1,1,16,30,0,4,11,13,21,22,25,28,15,12,1,2,0,1,0,0,0,0,True,1.0
0,2016,5.2,Disability_Cognitive,0,116,116,3,2,1,1,1,19,26,6,14,0,16,18,19,23,29,9,19,1,2,1,2,2,2,0,0,True,1.0
1,2020,5.2,Disability_Cognitive,0,107,107,1,1,2,2,1,19,29,2,-2,12,13,14,21,25,24,24,17,1,2,1,1,1,3,0,2,False,0.0
1,2021,5.4,Disability_Non-disable,0,98,98,2,1,2,1,1,22,30,0,0,10,15,19,24,25,28,15,41,1,3,1,1,1,2,1,2,False,0.0
0,2018,5.6,Disability_Cognitive,0,95,95,1,1,0,0,0,20,34,6,-1,3,13,13,11,16,19,3,15,1,1,0,1,0,0,0,0,True,1.0
1,2018,4.9,Disability_Non-disable,0,90,90,2,2,1,1,0,6,29,1,16,4,9,19,21,21,23,15,31,1,2,1,1,1,2,0,2,True,1.0
0,2020,6.1,Disability_Cognitive,0,114,114,2,2,2,1,2,30,45,14,0,17,21,25,30,30,32,31,38,4,2,2,2,3,5,2,2,False,0.0
1,2018,5.3,Disability_Non-disable,0,97,97,2,1,2,0,0,20,26,-2,2,13,12,17,19,20,23,15,36,1,2,1,1,1,0,0,0,False,0.0
0,2021,4.9,Disability_Cognitive,0,116,104,2,2,2,2,1,17,42,0,10,12,10,22,24,30,28,21,37,1,1,0,2,1,3,1,2,False,0.0
0,2018,5.3,Disability_Non-disable,0,88,88,1,1,0,0,0,3,18,0,9,2,12,19,17,17,17,3,4,1,1,1,1,0,1,0,2,True,1.0
0,2018,5.1,Disability_Cognitive,0,102,102,2,2,2,2,1,16,31,4,12,11,15,17,17,26,23,16,26,2,4,1,2,1,2,0,2,False,1.0
1,2016,5.3,Disability_Non-disable,0,113,113,2,1,1,0,0,9,17,6,9,8,11,15,17,18,19,6,12,1,1,0,2,1,1,1,2,True,1.0
0,2021,5.8,Disability_Cognitive,0,102,97,3,1,2,2,2,23,36,0,3,7,14,19,18,22,28,21,41,1,2,1,2,0,2,2,2,True,1.0
1,2018,5.3,Disability_Non-disable,0,103,103,1,1,0,0,0,24,30,0,0,12,21,21,20,21,25,26,36,3,4,2,3,2,3,2,2,False,0.0
1,2016,5.0,Disability_Cognitive,0,97,97,2,1,0,0,0,14,32,8,15,9,7,20,23,24,22,15,25,2,2,1,1,1,2,0,1,True,1.0
0,2018,5.3,Disability_Non-disable,0,100,100,2,1,2,2,0,33,42,0,2,10,14,23,19,26,28,38,41,1,3,0,2,1,2,0,2,True,0.0
0,2018,5.7,Disability_Non-disable,0,117,117,2,2,0,0,0,15,32,4,13,3,13,22,23,24,26,21,32,3,2,1,1,1,2,2,0,True,1.0
0,2016,5.2,Disability_Non-disable,0,101,101,3,2,2,2,2,48,65,0,-1,24,30,29,27,30,30,40,34,3,4,2,2,2,5,1,3,False,0.0
1,2018,5.5,Disability_Non-disable,0,116,116,2,2,2,0,2,6,38,6,12,6,17,24,25,31,29,11,25,2,2,1,1,3,3,2,2,False,0.0
1,2017,5.6,Disability_Non-disable,0,101,101,3,1,2,2,1,38,63,0,-1,21,33,30,29,30,33,32,39,3,5,2,2,4,4,2,2,False,0.0
1,2016,5.2,Disability_Non-disable,0,97,97,3,3,1,1,0,23,32,7,-1,13,15,19,18,23,26,37,40,2,2,0,2,1,2,0,2,False,0.0
0,2017,5.6,Disability_Cognitive,0,93,93,2,2,2,1,0,10,29,4,13,6,15,17,18,19,28,13,30,1,2,1,1,1,1,0,2,True,1.0
1,2020,4.5,Disability_Non-disable,0,95,95,3,3,2,2,2,25,36,1,0,7,13,25,32,30,30,15,33,2,4,1,2,1,2,1,2,False,0.0
1,2018,5.0,Disability_Non-disable,0,112,112,3,2,2,0,0,15,35,-2,-2,10,13,22,20,28,27,21,37,1,2,0,1,1,2,0,2,False,0.0
0,2018,5.4,Disability_Non-disable,0,95,105,3,3,2,1,2,25,34,0,-2,18,22,25,17,26,30,13,32,3,4,1,2,3,2,0,3,False,0.0
0,2021,5.6,Disability_Non-disable,0,91,89,1,1,1,0,0,19,26,2,0,18,12,17,16,19,20,20,22,1,0,1,1,1,1,0,1,False,0.0
0,2016,5.5,Disability_Non-disable,0,101,101,3,2,2,2,0,35,54,0,-3,17,21,27,31,32,29,61,41,4,5,2,3,4,5,2,3,False,0.0
0,2017,5.2,Disability_Non-disable,0,95,95,1,1,1,0,0,17,32,0,-3,9,13,16,23,26,27,18,24,2,4,1,2,2,2,2,3,True,1.0
0,2021,4.8,Disability_SocialEmotional,1,78,78,2,1,2,1,2,4,26,2,0,9,9,15,15,20,25,6,10,2,4,0,2,1,2,0,2,True,1.0
0,2018,4.9,Disability_SocialEmotional,0,110,110,2,1,2,1,1,23,33,1,-3,9,13,17,19,24,29,25,30,0,2,1,1,2,2,1,2,False,0.0
0,2018,5.4,Disability_Cognitive,0,113,113,4,4,2,1,1,7,30,5,16,2,15,20,20,22,23,6,14,2,2,1,1,1,2,1,2,True,1.0
0,2017,4.9,Disability_Non-disable,0,102,102,2,2,0,0,0,26,50,0,1,13,13,24,27,27,31,35,35,1,3,1,2,1,2,0,2,False,0.0
1,2020,4.7,Disability_Non-disable,0,115,115,1,1,2,2,2,16,35,0,1,9,14,24,22,26,25,41,34,1,2,1,2,0,3,0,2,False,0.0
0,2016,5.9,Disability_Non-disable,0,120,120,1,1,2,0,0,28,44,1,2,17,21,22,21,28,30,12,34,2,3,1,2,3,2,1,2,False,0.0
0,2016,5.3,Disability_Physical,0,101,101,2,1,2,1,2,28,48,0,-3,12,20,27,30,30,31,45,38,2,3,3,3,2,2,2,2,False,0.0
1,2016,4.9,Disability_Non-disable,0,101,101,2,2,2,1,1,13,29,8,12,4,13,22,22,27,31,22,25,3,3,1,2,1,2,2,1,False,0.0
1,2021,4.5,Disability_Cognitive,1,101,96,4,3,1,1,0,0,9,0,9,5,6,7,6,10,12,2,2,0,2,0,1,0,2,0,0,True,1.0
1,2021,5.3,Disability_Non-disable,0,91,89,2,2,2,0,1,33,44,0,0,17,20,26,26,28,31,56,58,5,5,2,3,5,5,3,4,False,0.0
1,2020,5.5,Disability_Non-disable,0,103,103,1,1,1,0,1,17,31,13,15,9,13,22,20,27,31,16,32,2,3,1,1,1,2,2,2,False,0.0
1,2018,4.9,Disability_Non-disable,0,116,116,2,1,2,1,2,10,25,4,16,1,10,17,22,21,24,10,12,2,2,0,1,1,0,1,1,True,1.0
0,2018,4.9,Disability_Non-disable,0,103,103,2,2,0,0,0,7,23,7,13,4,10,21,16,23,25,12,29,2,4,2,2,1,3,2,2,False,0.0
0,2020,5.9,Disability_Non-disable,0,113,113,2,2,2,2,1,33,45,0,1,19,20,28,23,25,28,42,46,4,4,2,3,5,5,0,3,False,0.0
1,2020,5.0,Disability_Non-disable,0,95,95,1,1,0,0,0,38,67,0,0,29,25,30,31,31,32,54,51,2,4,1,2,2,2,2,3,False,0.0
0,2016,5.0,Disability_SocialEmotional,0,114,114,4,3,2,1,2,4,17,0,13,2,4,10,10,12,16,6,9,1,2,1,2,1,3,2,1,True,1.0
0,2021,5.4,Disability_Non-disable,0,91,89,2,2,2,0,0,16,24,0,0,8,13,17,19,20,19,28,35,1,2,1,2,1,2,1,2,True,1.0
0,2020,5.2,Disability_Non-disable,0,109,109,3,3,2,2,1,28,51,-2,-1,19,21,26,29,29,31,16,46,3,3,1,2,1,2,1,2,False,0.0
1,2017,5.5,Disability_Cognitive,0,89,89,1,1,1,0,0,0,20,2,14,-1,0,16,12,16,12,4,-1,0,2,0,0,0,1,0,2,True,1.0
1,2021,5.4,Disability_Cognitive,0,102,97,1,1,2,2,1,13,29,7,11,5,11,18,20,23,22,16,28,0,2,0,1,1,1,0,0,False,0.0
1,2018,5.2,Disability_Non-disable,0,95,95,2,1,2,0,1,28,43,16,15,15,23,31,30,32,27,10,39,1,3,0,1,1,3,1,2,False,0.0
0,2016,5.2,Disability_Non-disable,0,114,114,3,2,2,2,2,15,40,10,11,6,13,24,23,30,32,32,28,1,4,2,2,2,4,2,2,False,0.0
1,2017,5.0,Disability_Non-disable,0,97,97,1,1,2,2,0,55,76,0,1,20,25,29,31,30,30,22,35,2,2,2,2,2,4,2,1,False,0.0
0,2017,4.7,Disability_Non-disable,0,97,97,2,1,2,2,1,27,31,1,0,11,14,23,25,26,30,23,31,2,2,1,2,1,3,0,2,False,0.0
0,2018,5.5,Disability_Non-disable,0,95,95,3,1,2,1,0,23,43,0,-2,12,15,19,17,25,26,20,25,1,4,1,2,1,2,2,2,False,0.0
0,2018,5.3,Disability_Cognitive,1,116,116,3,3,0,0,0,13,31,4,17,7,12,22,21,23,24,16,28,2,4,1,2,1,2,1,2,False,0.0
1,2018,5.1,Disability_Non-disable,0,97,97,3,3,2,2,2,19,32,5,-1,7,16,16,21,20,27,22,22,3,4,1,1,2,2,2,2,True,0.0
0,2018,4.7,Disability_Non-disable,0,109,109,3,2,2,1,2,0,39,0,16,14,14,25,18,27,28,13,31,2,4,1,2,2,3,2,2,True,1.0
0,2021,5.2,Disability_Non-disable,0,91,89,2,1,1,0,0,20,42,0,0,17,18,26,28,28,30,21,28,2,3,1,2,2,3,2,2,False,0.0
0,2021,5.0,Disability_Cognitive,0,117,108,2,2,1,2,2,10,40,10,12,5,16,27,25,25,30,15,12,5,4,4,4,4,4,2,3,False,0.0
1,2021,5.5,Disability_Cognitive,1,99,94,2,2,1,0,0,11,33,0,11,5,10,17,19,19,25,13,12,2,3,1,1,2,2,1,2,False,0.0
1,2020,5.6,Disability_Non-disable,0,101,101,2,2,2,1,1,23,30,0,-2,11,16,25,23,25,30,39,41,2,3,1,2,2,4,1,2,False,0.0
0,2021,6.0,Disability_Cognitive,0,120,109,2,2,1,1,0,2,32,2,16,6,4,15,19,19,27,4,7,1,2,0,1,1,0,1,0,True,1.0
1,2020,4.9,Disability_Non-disable,0,109,109,1,1,1,0,0,24,44,10,14,10,17,20,25,25,30,14,27,1,1,1,1,1,1,1,2,False,0.0
0,2020,5.4,Disability_Physical,0,116,116,2,1,2,1,0,25,55,-2,-2,14,15,25,23,31,29,28,41,1,3,1,2,2,3,2,2,False,0.0
0,2020,5.8,Disability_Non-disable,0,96,96,1,1,2,1,1,20,35,0,0,15,20,24,25,27,29,20,38,3,2,2,3,2,4,1,4,False,0.0
1,2021,5.8,Disability_Cognitive,0,113,105,2,1,2,2,2,25,30,0,1,13,16,19,21,23,28,33,36,1,3,1,1,0,2,0,2,True,1.0
0,2018,5.4,Disability_SocialEmotional,1,95,95,1,1,0,0,0,31,40,0,0,17,18,25,20,21,26,37,36,2,4,2,2,2,2,2,2,False,0.0
1,2018,4.6,Disability_Non-disable,0,120,120,2,2,2,0,2,18,29,1,1,8,12,21,22,24,27,32,27,3,2,2,1,2,2,2,2,False,0.0
1,2020,4.9,Disability_Non-disable,0,99,99,2,2,0,0,0,12,30,6,18,5,9,19,16,18,23,16,28,1,2,1,2,1,2,1,0,False,0.0
0,2020,4.6,Disability_Non-disable,0,78,78,2,1,2,2,2,14,32,7,11,7,7,20,19,23,25,10,31,1,3,0,1,0,1,0,2,False,0.0
1,2020,5.4,Disability_Non-disable,0,116,116,3,3,2,0,1,12,39,0,2,13,14,21,19,27,30,21,33,3,4,1,2,3,5,1,3,False,0.0
1,2017,4.7,Disability_Non-disable,0,95,95,2,2,2,2,2,36,71,-1,-2,31,31,31,31,28,28,40,30,2,3,1,2,2,4,1,1,False,0.0
1,2021,5.3,Disability_Non-disable,0,92,87,2,2,2,0,0,16,33,0,0,10,13,17,16,24,28,22,31,2,4,1,2,1,1,1,2,False,0.0
0,2020,5.5,Disability_Non-disable,0,109,109,1,1,2,1,1,28,42,0,0,18,20,25,27,28,26,23,40,2,2,1,2,2,2,1,2,False,0.0
0,2017,5.4,Disability_Non-disable,0,88,88,3,2,2,1,1,11,26,1,13,7,10,19,14,23,28,10,31,2,2,1,2,0,2,2,2,False,0.0
1,2016,4.5,Disability_Cognitive,1,102,102,3,2,2,0,1,17,36,0,16,5,12,25,26,28,30,26,29,2,3,1,1,2,4,1,2,False,0.0
0,2018,5.3,Disability_Non-disable,0,90,90,3,2,2,2,2,31,32,1,0,7,10,17,17,22,23,41,38,2,3,1,1,2,2,2,3,False,0.0
1,2020,5.6,Disability_Non-disable,0,96,96,2,2,2,1,0,25,48,0,0,18,19,27,26,28,29,17,45,3,3,1,2,3,1,2,2,False,0.0
0,2020,5.1,Disability_Cognitive,0,113,113,2,2,2,2,2,10,37,11,16,5,17,22,25,25,29,19,33,1,4,1,3,0,4,0,1,False,0.0
0,2020,5.8,Disability_Non-disable,0,103,103,2,2,2,2,0,33,41,0,0,23,23,24,26,28,30,49,38,2,3,1,2,2,2,2,1,False,0.0
0,2020,5.8,Disability_Non-disable,0,113,113,2,1,2,2,2,43,56,0,1,22,31,30,31,31,32,38,46,3,5,2,4,3,5,2,3,False,0.0
1,2018,4.9,Disability_Non-disable,0,94,94,4,2,2,2,1,25,30,-1,0,7,12,17,17,21,31,30,38,2,2,1,2,0,2,2,2,False,0.0
1,2020,5.7,Disability_Non-disable,0,109,109,2,1,2,1,2,31,48,0,0,24,32,30,31,31,30,30,42,2,2,1,2,2,2,1,2,False,0.0
0,2020,5.6,Disability_Cognitive,1,110,110,3,2,2,2,2,27,40,1,3,20,20,26,24,26,29,30,41,2,4,1,2,3,4,2,2,False,0.0
0,2020,5.6,Disability_Physical,1,94,94,2,1,2,2,0,14,31,0,16,6,11,18,20,20,23,8,13,1,4,0,2,0,3,0,2,True,1.0
0,2021,5.8,Disability_Non-disable,0,113,105,2,1,2,0,0,7,34,1,11,5,13,21,23,23,27,12,17,1,4,1,2,0,2,0,2,True,1.0
1,2020,5.2,Disability_Non-disable,0,102,102,1,1,2,1,1,12,44,4,14,6,18,28,26,25,27,4,29,2,4,1,2,1,2,1,2,False,0.0
0,2020,4.7,Disability_Non-disable,0,91,91,2,1,2,1,0,34,46,0,17,13,21,22,21,25,30,22,48,0,2,1,2,0,2,0,2,False,0.0
1,2021,5.7,Disability_Cognitive,1,99,94,1,1,2,0,0,22,38,0,14,1,10,27,19,25,26,29,37,2,2,2,1,2,2,1,2,True,1.0
